"COMPANYNUMBER","EQUIPMENTNUMBER","DESC25A","DESC25B","DESC25C","SERIALNUMBER","MODELNO","EQUIPSTATCDE","DEPARTMENTNO","ITEMCLASS","JOBNUMBER","WHSE","MODELYR"
1,"58290","KAESER","M57UT 210 CFM","","1114","","5",12,500,"301970","",2011
1,"58300","KAESER","M57UT 210 CFM","","1115","","5",32,500,"303970","",2011
1,"58310","KAESER","M57UT 210 CFM","","1129","","5",112,500,"311970","",2012
1,"58320","KAESER","M57U 210 CFM","","1130","","5",12,500,"301970","",2012
1,"58330","KAESER","M57U 210 CFM","","1131","","5",12,500,"301970","",2012
1,"58340","KAESER","M57U 210 CFM","","1146KSER","","5",12,500,"301970","",2012
1,"60830","KAESER","M57UT PORT","","1139","","5",22,500,"302970","",2011
1,"70281","TS-H1030 HDC","","","060528","","5",32,500,"303970","",2006
1,"72290","AIR COMPRESSOR","","","","","5",52,500,"305970","",0
1,"51970","INGERSOLL RAND","R185","","4FVCABAAX4U345115","","5",12,510,"301970","",0
1,"56790","AIRMAN","PDS-185S 6B1","","B4-6B41970","","5",42,510,"304970","",2004
1,"56950","AIRMAN","PDS-185S","","B4-6B42240","","5",42,510,"304970","",2006
1,"57240","INGERSOLL RAND","P185","","330950UGM231","","5",22,510,"302970","",2002
1,"10370","SANBORN","AIR COMPRESSOR","","P32V5830","","5",42,520,"304970","",0
1,"57960","HUSKY","H1503TP","","19329","","5",2,520,"300970","",2011
1,"57970","NORTHSTAR PORT","13.2CF","","01112173","","5",2,520,"300970","",0
1,"60821","CENTRAL PNEUMATIC","","","01456","","5",32,520,"303970","",2012
1,"65130","INGERSOLL RAND","SSR-UP6-30","","PY0069U08045","","5",42,520,"304970","",0
1,"72620","CIASONS UPRIGHT","220S","","263130784","","5",52,520,"305970","",2013
1,"60800","QUINCY","340-104 80 GAL","","354112","","5",62,530,"306970","",0
1,"60810","QUINCY","340-104 HIGH PRSSURE","","362800","","5",62,530,"306970","",0
1,"30170","SKID STEER","06 410","","N5M4139914","","5",12,600,"301970","",2006
1,"60240","CASE","1835B","","9857639","","6",12,600,"301970","",1982
1,"60450","CASE","1840","","JAF0188754","","7",22,600,"302970","",1996
1,"60860","CASE","1840","","JAF0120860","","2",2,600,"302970","",1994
1,"61060","CASE","1845C","","JAF0196096","","5",32,600,"303970","",1997
1,"61420","BOBCAT","763G","","512251080","","6",32,600,"303970","",2000
1,"61690","CASE","40XT","","JAF0346309","","5",12,600,"302970","",2002
1,"61700","CASE","60XT","","JAF0348724","","6",12,600,"301970","",2002
1,"61730","CASE","821B","","JEE0056910","","7",2,601,"300970","",2001
1,"61760","CASE","85XT","","JAF0376257","","7",2,600,"300970","",2003
1,"61830","CASE","621B","","JEE0051257","","7",2,601,"300970","",1996
1,"61850","CASE","621B","","JEE0055857","","5",12,601,"301970","",1998
1,"61860","CASE","40XT","","JAF0388002","","5",12,600,"301970","",2003
1,"61880","MELROE","863-G","","514420645","","5",2,600,"300970","",2000
1,"61890","MELROE","763G","","512254372","","7",2,600,"300970","",2000
1,"61900","MELROE","753G","","515838450","","4",2,600,"300970","OOS",2000
1,"64930","JOHN DEERE","320","","T00320A100679","","5",32,600,"303970","",2004
1,"61940","JOHN DEERE","320","","T00320A100217","","5",42,600,"304970","",2004
1,"61950","JOHN DEERE","320","","T00320A100900","","5",42,600,"304970","",2004
1,"61990","BOBCAT","763","","512234642","","5",32,600,"303970","",2004
1,"62000","BOBCAT","863F","","514430098","","5",32,600,"303970","",2004
1,"62020","CASE","70XT","","JAF402694","","5",22,600,"302970","",2005
1,"62060","CASE","445 SSL","","N5M401782","","5",12,600,"301970","",2005
1,"62140","BOBCAT SKIDSTEER","S175","","525212637","","7",2,600,"300970","",2008
1,"62150","BOBCAT SKIDSTEER","S175","","525218089","","6",32,600,"303970","",2008
1,"62160","BOBCAT SKIDSTEER","S185","","530314865","","7",2,600,"300970","",2011
1,"62170","BOBCAT SWEEPER","S220","","530712332","","5",102,600,"310970","",2011
1,"63870","JOHN DEERE","328","","T00328E102431","","5",42,600,"304970","",2005
1,"63880","CASE","430","","N7M470978","","5",22,600,"302970","",2008
1,"63890","CASE","430","","N7M470966","","5",22,600,"302970","",2008
1,"63900","CASE","440","","NAM417079","","5",42,600,"304970","",2011
1,"63910","CASE","440","","NAM424201","","5",32,600,"303970","",2011
1,"63920","CASE","440","","NAM411952","","5",102,600,"310970","",2011
1,"63940","VOLVO","MC90","","MC90P60010","","4",2,600,"300970","OOS",2011
1,"63960","CASE","SR250","","NBM434218","","5",22,600,"302970","",2011
1,"60200","ALLIS-CHALMERS","545 4X4","","9716318","","2",32,601,"303970","",1983
1,"60560","JOHN DEERE","444H","","DW444HX584199","","5",42,601,"304970","",2002
1,"61910","CASE","521D","","JEE0133845","","5",42,601,"304970","",2002
1,"62050","CASE","521D","","JEE0133847","","5",32,601,"303970","",2002
1,"62100","CASE","521D","","JEE0140387","","5",102,601,"310970","",2002
1,"62120","CASE","521D","","JEE0140385","","5",82,601,"308970","",2006
1,"62130","CASE","621D","","JEE0133987","","5",22,601,"302970","",2002
1,"63930","CASE","521E","","NBF211169","","5",52,601,"305970","HESP",2011
1,"34500","CASE","570MXT","","JJG0300283","","4",2,602,"300970","OOS",2001
1,"34590","CASE","570XL","","JJG0262906","","5",32,602,"303970","",2000
1,"60940","CASE","570IXT","","JJG0223509","","5",32,602,"303970","",1995
1,"61400","CASE","570IXT","","JJG0262138","","5",32,602,"303970","",2000
1,"62080","CASE","570MXT","","JJG0380411","","5",42,602,"304970","",0
1,"62090","CASE","570MXT","","JJG0380508","","5",42,602,"304970","",0
1,"63950","CASE","570MXT","","JJG0381063","","5",102,602,"310970","",2008
1,"60770","CASE","450C","","JAK0013338","","2",2,610,"300970","",1993
1,"60130","CASE","450","","3065087","","7",2,621,"300970","",1982
1,"60140","JOHN DEERE","450C","","2601401","","7",2,621,"300970","",1976
1,"60160","CASE","450D","","3044535","","7",2,621,"300970","",1970
1,"60470","CASE","450B","","3073074","","7",22,621,"302970","",1988
1,"60480","CATERPILLAR","D3","","45U2326","","7",22,621,"302970","",1988
1,"60650","CATERPILLAR","561B","","62A252","","7",2,622,"300970","",1965
1,"60690","CATERPILLAR","561C","","92J698","","7",2,622,"300970","",1972
1,"60700","CATERPILLAR","561C","","92J832","","7",2,622,"300970","",1972
1,"61570","CATERPILLAR","D4E","","28X01349","","7",2,621,"300970","",1979
1,"61770","CASE","450C","","306484","","6",2,621,"300970","OOS",1977
1,"64850","JOHN DEERE","700J","","1T0700JXTBD202712","","4",2,622,"300970","OOS",2011
1,"64860","JOHN DEERE","700J","","1T0700JXPBD202730","","5",62,622,"306970","",2011
1,"64870","JOHN DEERE","700J","","1T0700JXCBD206760","","4",2,622,"300970","OOS",2011
1,"64880","JOHN DEERE","700J","","1T0700JXABD206655","","5",62,622,"306970","TUC",2011
1,"64890","JOHN DEERE","700J","","1T0700JXABD208874","","4",2,622,"300970","OOS",2011
1,"64900","JOHN DEERE","700J","","1T0700JXHBD208876","","4",2,622,"300970","OOS",2011
1,"60230","BOMAG","BW-35","","012112445","","5",32,630,"303970","",1986
1,"60540","BOMAG","BW55E","","620125887","","5",32,630,"303970","",0
1,"60600","BOMAG","BM35","","01211443","","5",32,630,"303970","",1987
1,"61510","BOMAG","BW65T","","00831373","","5",32,630,"303970","",0
1,"60300","INGERSOLL RAND","DA30","","7197S","","2",62,631,"306970","",1986
1,"60420","36 DBL DRUM VIBR","","","","","2",2,631,"300970","",1988
1,"60440","INGERSOLL RAND","DD-22","","146541","","7",22,631,"302970","",1996
1,"60660","CASE","W-252","","JKC7512351","","2",2,631,"302970","",1992
1,"61350","INGERSOLL RAND","DD-22","","162116","","2",42,631,"304970","",2000
1,"61410","INGERSOLL RAND","DD-22","","157239X","","2",42,631,"304970","",2000
1,"61710","INGERSOLL RAND","DD-24","","171314X","","5",22,631,"302970","",2002
1,"62030","INGERSOLL RAND","DD-24","","185528","","5",22,631,"302970","",2005
1,"62070","INGERSOLL RAND","DD-24","","171898","","2",2,631,"300970","OOS",2002
1,"70330","INGERSOLL RAND","DD","","175975","","5",82,631,"308970","",2004
1,"76810","BOMAG TANDEM ROLLER","BW120AD-4","","861880121167","","5",2,631,"300970","OOS",2010
1,"76870","CASE","DV202","","DDD000341","","2",2,631,"300970","OOS",2008
1,"76890","CASE","DV202","","DDD000325","","5",22,631,"302970","",2011
1,"76970","BOMAG120","AD-4 ROLLER","","861880181381","","5",102,631,"310970","",2010
1,"69960","CONEQTEC","600HD","","C1269","","5",12,635,"301970","",2000
1,"87500","UNIVERSAL","AP600 24IN HD PLANNER","","CI2100","","5",32,635,"303970","",2012
1,"61500","JOHN DEERE","AZ360","","100649","","5",2,636,"300970","OOS",2000
1,"61540","JOHN DEERE","AZ360","","100701","","5",32,636,"303970","",2000
1,"61560","JOHN DEERE","AZ360","","100628","","5",82,636,"308970","",2000
1,"76900","ASPHALT ZIPPER","AZ300B-99","","30000235","","5",32,636,"303970","",2011
1,"60380","FMC-LINKBELT","HSP25","","45G91517D","","7",2,640,"300970","OOS",1979
1,"60680","DARBY 6-20IN","HYD BENDER","","049162","","5",62,650,"306970","",1992
1,"62010","FORD","2-12 PIPEBENDER","","","","4",62,650,"306970","OOS",2005
1,"60590","York 2 TON","","","","","2",32,660,"303970","",1987
1,"60740","CATEPILLAR","RC60","","2PJ00419","","5",22,660,"302970","",1994
1,"61250","WIGGINS","W66I0PR0","","881137","","5",82,660,"308970","",1985
1,"61600","INGERSOLL-RAND","RT708G","","159833X","","5",12,660,"301970","",1999
1,"61780","EAGLE PITCHER","R80","","49A03323","","5",32,660,"303970","",1997
1,"61820","CASE 21 FT 6 IN","586E","","JJG0250074","","5",52,660,"305970","",1997
1,"70370","HYSTER FORKLIFT","H155XL2","","G006V050393E","","5",42,660,"304970","",2009
1,"70380","EAGLE PICHER","RC60L","","4BJ01069","","5",52,660,"305970","",1999
1,"61920","GRUNDOPIT","4060","","PIT0010011400","","7",2,670,"300970","",2004
1,"61930","DITCH WITCH","JT3020","","CMWJ301M1KC0000661","","5",52,670,"305970","",2012
1,"70360","VERMEER BORE RIG","D24X40","","1VRZ1903881000594","","7",2,670,"300970","OOS",2009
1,"76920","DITCH WITCH","JT922","","CMWJT922T80000308","","5",2,670,"300970","",2008
1,"76930","DITCH WITCH","JT922","","CMWJT922VB0000517","","5",2,670,"300970","OOS",2011
1,"76990","BORE RIG","JT3020","","CMWJ30M1AB0000499","","5",52,670,"305970","",2011
1,"61470","READ","CV40D","","CV40D1715","","5",22,680,"302970","",2000
1,"61870","EXTEC ROBO TRAC","","","6346","","7",2,680,"300970","",2003
1,"60090","CATEPILLAR 120","12 GRADE","","22R1086","","7",2,684,"300970","",1974
1,"61750","MORBANK","2050","","5005620","","5",32,686,"303970","",2003
1,"56511","LAYMOR SWEEPER","MOD# 6-HC","","27266-002","","5",102,688,"310970","",0
1,"60010","BOBCAT SKIDSTEER SWEEPER","","","783723476","","5",102,688,"310970","",2011
1,"60020","BOBCAT SKIDSTEER SWEEPER","","","783724971","","5",102,688,"310970","",2011
1,"72940","PORTALATHE","6IN-8IN","","935","","5",2,690,"300970","",0
1,"72950","PORTALATHE","10IN-12IN","","1201","","5",2,690,"300970","",0
1,"72960","PORTALATHE","14IN-16IN","","NO SN","","5",2,690,"300970","",0
1,"50260","ALLMAND ECLIPSE","","","9709B4441","","5",22,700,"302970","",0
1,"50410","ALLMA SOLAR","","","0001B415","","5",42,700,"304970","",0
1,"50811","EZTOW","","","EZT1915","475","2",2,700,"300970","",1993
1,"50890","ECLIPSE","96E253FS","","9605B442","","5",42,700,"304970","",1996
1,"50940","ECLIPSE","95SE253FS","","9509B420","","5",42,700,"304970","",1995
1,"50950","ECLIPSE","95SE253FS","","9509B421","","5",22,700,"302970","",1995
1,"51010","ECLIPSE","96SE253FS","","9605B408","","5",42,700,"304970","",1996
1,"51040","ECLIPSE","SEH253F5","","1TAB05072007","","5",42,700,"304970","",1997
1,"51090","ECLIPSE","SEH252BP","","9710B419","","5",42,700,"304970","",1997
1,"51130","ECLIPSE","SEH252BS","","9902B445","","5",42,700,"304970","",1999
1,"51430","ECLIPSE","SEH252BP","","9810B483","","5",42,700,"304970","",1999
1,"51450","BEMIS","SEH252BS","","9905B423","","5",12,700,"301970","",1999
1,"51540","WANCO","WTSP110-LSAC","","0012","","5",42,700,"304970","",2000
1,"51570","ECLIPSE","2200-APF","","0387AB02","","5",32,700,"303970","",2002
1,"51580","ECLIPSE","2200-APF","","0176AB02","","5",42,700,"304970","",2002
1,"51590","ECLIPSE","","","94023406","","5",32,700,"303970","",2004
1,"51600","WANCO","WTSP55-LSAC","","5F11S101171001836","","5",22,700,"302970","",2007
1,"51610","WANCO","WTSP55-LSAC","","5F11S101371001837","","5",22,700,"302970","",2007
1,"51620","WANCO","WTSP55-LSAC","","5F11S101471000275","","5",22,700,"302970","",2007
1,"51640","WANCO","WTSP55-LSAC","","5F11S101071004730","","5",22,700,"302970","",2008
1,"51650","WANCO","WTSP55-LSAC","","5F11S101271004728","","5",22,700,"302970","",2008
1,"51510","AEROLIGHT SOLAR","","","0016","","5",42,701,"304970","",2000
1,"51020","CAB MOUNT","","","","","5",32,702,"303970","",2006
1,"51660","INTERNATIONAL TRLR","","","1N9AP10118S272653","1000","5",42,700,"304970","",0
1,"51670","INTERNATIONAL TRLR","","","1N9AP10168S272678","1000","2",42,700,"304970","",0
1,"51680","INTERNATIONAL TRLR","","","1N9AP10188S272679","1000","5",42,700,"304970","",0
1,"51690","INTERNATIONAL TRLR","","","1N9AP10148S272680","1000","5",42,700,"304970","",0
1,"51700","INTERNATIONAL TRLR","","","1N9AP10138S272685","1000","5",42,700,"304970","",0
1,"50180","Stow CM9B7","","","","","5",22,704,"302970","",1988
1,"50380","Stone 9.5cm","","","482005203","","5",22,704,"302970","",2006
1,"50440","Stone 95cmped","","","4398341","","5",2,704,"300970","",1998
1,"50460","Stone 4 SACK","","","197048","","5",32,704,"303970","",1988
1,"50700","Essex 93h","","","92201255","","5",32,704,"303970","",1992
1,"50801","Stand","","","3309","","5",42,704,"304970","",1993
1,"51021","Whiteman Wc92-H8","Cement Mixer","","98624045","","5",92,704,"309970","",1996
1,"51560","Stone 95cm","","","042002183","","5",22,704,"302970","",2002
1,"54260","90 Stow 9 CUFT.CEMNT MXR","","","9001802","","5",32,704,"303970","",0
1,"54530","Stow","","","CM9-84-W-9202481","","2",2,704,"300970","",1992
1,"70381","MULTIQUIP CEMENT MIXER","","","BD751194","","5",32,704,"303970","",0
1,"77210","CNTRIFUG 2in HNDA TSURUMI","","","35954","","5",2,705,"300970","",0
1,"77250","SUB PUMP","","","0874 922","","5",42,705,"304970","",0
1,"77260","SUBMERSIBLE 2in NAC PUMP","","","0921134","","5",2,705,"300970","",0
1,"77270","SUB PUMP 2in NAC","","","82869","","5",42,705,"304970","",0
1,"77280","NAC 2IN SUBMERSABLE WP","","","0790 392","","5",42,705,"304970","",0
1,"77290","NAC 2IN SUBMERSIBLE","","","0790 160","","5",42,705,"304970","",0
1,"77300","NAC 2IN SUBMERSIBLE","","","0790 153","","5",42,705,"304970","",0
1,"77330","NAC SUBMERSIBLE WATER PMP","","","0790161","","5",42,705,"304970","",0
1,"77340","2IN MQ 110 VOLT WATER PMP","","","497795","","5",42,705,"304970","",0
1,"77350","2IN TSURUMI 110VOLT WP","","","T6203692","","5",42,705,"304970","",0
1,"77360","2IN TSURUMI 110VOLT WP","","","T6203719","","5",42,705,"304970","",0
1,"77370","2IN TSURUMI 110VOLT WP","","","T6224624","","5",42,705,"304970","",0
1,"77390","2IN TSURUMI 110VOLT WP","","","T6224619","","5",42,705,"304970","",0
1,"77400","2IN TSURUMI 110VOLT WP","","","T6224623","","5",42,705,"304970","",0
1,"77420","MQ MOD ST2037 110 VOLT","","","497344","","5",42,705,"304970","",0
1,"77440","MULTIQUIP 2IN 110V ST2037","","","497705","","5",42,705,"304970","",0
1,"77450","MULTIQUIP 2IN 110V ST2037","","","499555","","5",82,705,"308970","",0
1,"77461","MQ 2IN 110V ST2037 SUMP","","","497704","","5",82,705,"308970","",0
1,"77470","TSURUMI 110V 2IN  M#LB480","","","T 6224644","","5",42,705,"304970","",0
1,"77480","MULTIQUIP 2IN SUMP ELEC","","","49975","","5",82,705,"308970","",0
1,"77490","2IN MULTIQUIP","","","49974","","5",82,705,"308970","",0
1,"77500","2IN MULTIQUIP","","","49973","","5",82,705,"308970","",0
1,"10360","ELECT 115V 10K PSI PUMP","","","520135","","5",62,706,"306970","",0
1,"76380","12V 2IN ELEC PUMP","","","001147","","5",42,706,"304970","",2006
1,"76390","MULTIQUIP 3IN QP303H","","","303H-3842","","5",42,706,"304970","",0
1,"77240","SUREFOLW 2000F","","","9803","","5",32,706,"303970","",2003
1,"77310","NAC 2IN 110V SUBMERSIBLE","","","1019378","","5",42,706,"304970","",0
1,"77320","TSURUMI 2IN 120V LB480","","","T-6254941","","5",42,706,"304970","",0
1,"77510","3IN NAC","","","1019-803","","5",42,706,"304970","",2010
1,"77520","3IN NAC","","","1019-806","","5",42,706,"304970","",2010
1,"77570","3IN TSURUMI HS3.75S61","","","B-1046612","","5",42,706,"304970","",2010
1,"77580","3IN TSURUMI HS3.75S61","","","B-10466237","","5",42,706,"304970","",2010
1,"77590","3IN TSURUMI HS3.75S61","","","B-10466238","","5",42,706,"304970","",2010
1,"77600","3IN TSURUMI HS3.75S61","","","B-10536886","","5",42,706,"304970","",2010
1,"77610","3IN TSURUMI HS3.75S61","","","B-10536851","","5",42,706,"304970","",2010
1,"77620","3IN TSURUMI HS3.75S61","","","B-10536854","","5",42,706,"304970","",2010
1,"77630","TSURUMI 2IN 110V LB480","","","T6254939","","5",42,706,"304970","",2010
1,"77640","MULTIQUIP 2IN 120V ST2037","","","512008","","5",42,706,"304970","",0
1,"77650","MULTIQUIP 2IN 120V ST2037","","","512017","","5",42,706,"304970","",0
1,"77660","TSURUMI 2IN 120 VOLT","","","T6265409","","5",42,706,"304970","",0
1,"77670","TSURUMI 2IN 120 VOLT","","","T6265390","","5",42,706,"304970","",0
1,"77680","MULTIQUIP 3IN TRASH PUMP","","","3TH-17941","","5",32,706,"303970","",0
1,"77690","MULTIQUIP 3IN TRASH PUMP","","","3TH-10723","","5",32,706,"303970","",0
1,"77700","MULTIQUIP 3IN TRASH PUMP","","","WZBY1122590","","5",22,706,"302970","",0
1,"77710","2in TSURUMI LB480A","","","T-6272697","","5",82,706,"308970","",2012
1,"77720","2IN MULTIQUIP ELECTRIC","","","797795","","5",42,706,"304970","",0
1,"77730","2IN WATER PUMP","","","0021131 WC","","5",42,706,"304970","",0
1,"77740","2IN WATER PUMP","","","002118010","","5",42,706,"304970","",0
1,"77750","2IN ELEC PUMP","","","0982886","","5",42,706,"304970","",0
1,"77760","2IN ELECTRIC PUMP","","","0043161","","5",42,706,"304970","",0
1,"10000","HONDA 4 AXLE WATER PUMP","","","1280712","","5",22,707,"302970","",0
1,"10020","HONDA 1in WATER PUMP","","","1323494","","5",22,707,"302970","",0
1,"10050","1in  HONDA WATER PUMP","","","GCALT1285364","","5",22,707,"302970","",0
1,"10060","1in  HONDA  WATER PUMP","","","GCALT1284967","","5",22,707,"302970","",0
1,"10070","1in HONDA TRASH PUMP","","","GCALT1283723","","5",22,707,"302970","",0
1,"10220","1IN  GAS WATER PUMP","","","WATJ1147255","","5",22,707,"302970","",0
1,"10230","1IN  GAS WATER PUMP","","","GCALT  1371167","","5",22,707,"302970","",0
1,"10240","1IN  GAS WATER PUMP","","","WATJ1140238","","5",22,707,"302970","",0
1,"10250","1IN   GAS WATER PUMP","","","WATJ1140007","","5",22,707,"302970","",0
1,"10260","1IN GAS WATER PUMP","","","WATJ1147317","","5",22,707,"302970","",0
1,"10280","1IN  HONDA  WATER PUMP","","","1140683","","5",22,707,"302970","",0
1,"10690","WELDER WATER PUMP","","","10479","","5",42,707,"304970","",0
1,"10700","WELDER WATER PUMP","","","","","5",42,707,"304970","",0
1,"20190","3IN  HONDA WATER PUMP","","","WABJ-1138732","","5",22,707,"302970","",0
1,"20200","HONDA 3IN  WATER PUMP NEW","","","WABJ1138745","","5",22,707,"302970","",0
1,"20220","3IN  HONDA GAS TRASH PUMP","","","GC04 4005040","","5",22,707,"302970","",0
1,"65100","HONDA 2IN","","","19010","","5",42,707,"304970","",2005
1,"65110","HONDA 2IN","","","18982","","5",42,707,"304970","",2005
1,"77070","HONDA 2IN","","","05031371","","5",42,707,"304970","",2005
1,"77080","HONDA 2IN","","","202TH5454","","5",42,707,"304970","",2000
1,"77110","HONDA WT20X 2IN","","","WAAJ1012494","","5",32,707,"303970","",2004
1,"77120","HONDA WT30X 3IN","","","WABJ1108208","","5",42,707,"304970","",2004
1,"77130","WABJ1108208","","","20414275","","5",32,707,"303970","",0
1,"77150","MULTIQUIP QP204H","","","12782","","5",32,707,"303970","",2002
1,"77160","MULTIQUIP QP204H","","","12899","","5",42,707,"304970","",2002
1,"77170","MULTIQUIP QP204H","","","12781","","5",42,707,"304970","",2002
1,"77180","MULTIQUIP QP204H","","","12885","","5",42,707,"304970","",2002
1,"77220","MULTIQUIP QP204H","","","12887","","5",42,707,"304970","",2002
1,"77261","MULTIQUIP QP204H","","","12896","","5",22,707,"302970","",2002
1,"77281","MULTIQUIP QP204H","","","13051","","5",42,707,"304970","",2002
1,"77351","2IN","","","09192950","","5",42,707,"304970","",2005
1,"77361","2IN","","","E8259152","","5",42,707,"304970","",2005
1,"77371","2IN","","","42506","","5",42,707,"304970","",2005
